order_id,order_date,customer_id,product_name,category,sub_category,region,state,quantity,unit_price,discount,sales,profit,ship_mode,segment
ORD-010503,02/08/2025,CUST-7027,ERGONOMIC OFFICE CHAIR,furniture,CHAIRS, East , New York ,-1,197.37,0.08,542.75,22.56,Same Day,HOME OFFICE
ORD-010504,2025-02-12,CUST-7036, Ergonomic Office Chair ,Furniture,Chairs,West,,2,$193.22,0.12,340.81,1.26, Second Class ,CONSUMER
ORD-010505,13-Feb-2025,CUST-4833,ergonomic office chair,Furniture,Chairs,east, New York ,2,202.01,0.04,388.8,34.59,Standard Class,corporate
ORD-010506,02/27/2025,CUST-9306,PREMIUM STANDING DESK,furniture,Tables, South ,GEORGIA,2,504.98,0.2,812.15,-56.01,Standard Class, Consumer 
ORD-010507,02/03/2025,CUST-9196,Ergonomic Office Chair, Furniture ,CHAIRS,CENTRAL,Illinois,3,200.07,0.12,525.79,1.23,STANDARD CLASS,corporate
ORD-010508,2025-02-17,CUST-5088,PREMIUM STANDING DESK, Furniture ,tables,SOUTH, Tennessee ,5,453.78,0.16,1912.24,-48.26,standard class,Consumer
ORD-010509,2025-02-07,CUST-3771,MODULAR BOOKSHELF, Furniture ,storage,east,Pennsylvania,5,173.51,0.16,726.23,-73.69,Standard Class, Home Office 
ORD-010510,11-Feb-2025,CUST-3151,ergonomic office chair,FURNITURE,Chairs,EAST, New Jersey ,2,195.85,0.09,355.63,11.26,First Class,Corporate
ORD-010511,2025-02-08,CUST-3005,PREMIUM NOTEBOOK BUNDLE,OFFICE SUPPLIES,PAPER, East ,NEW YORK,1,17.62,0.13,$15.31,$5.58,standard class, Corporate 
ORD-010512,16-Feb-2025,CUST-5100,MODULAR BOOKSHELF,FURNITURE,STORAGE,WEST, Oregon ,5,167.72,0.05,795.87,22.06,second class, Home Office 
ORD-010513,2025-02-11,CUST-4942,smart led monitor,technology,monitors,south,TENNESSEE,3,221.45,0.1,595.69,99.34,second class,corporate
ORD-010514,2025-02-08,CUST-5922,SMART LED MONITOR, Technology ,Monitors,CENTRAL, Colorado ,1,231.11,0.07,214.66,43.46,standard class,corporate
ORD-010515,18-Feb-2025,CUST-5176,premium notebook bundle,Office Supplies, Paper ,South, Florida ,4,18.02,0.12,$63.51,$21.96,STANDARD CLASS, Corporate 
ORD-010516,02-Feb-2025,CUST-5093,Smart LED Monitor,Technology,monitors,CENTRAL,TEXAS,5,$233.61,0.08,1076.31,211.31,same day,Consumer
ORD-010517,2025-02-20,CUST-5183,MODULAR BOOKSHELF,Furniture,Storage, Central , Illinois ,3,152.63,0.09,415.7,-8.92, Standard Class , Corporate 
ORD-010518,02/01/2025,CUST-2382,Compact Printer,TECHNOLOGY,printers,south, Georgia ,1,145.23,0.2,116.81,-19.0,STANDARD CLASS,Home Office
ORD-010519,02/27/2025,CUST-3566,Ink Cartridge Pack,OFFICE SUPPLIES,supplies,East,Massachusetts,4,56.75,0.09,207.6,39.23, First Class ,Consumer
ORD-010520,07-Feb-2025,CUST-4263,Premium Standing Desk,FURNITURE,Tables,CENTRAL,ILLINOIS,2,425.68,0.12,747.68,11.97,SECOND CLASS, Consumer 
ORD-010521,02/18/2025,CUST-4239,ink cartridge pack,office supplies,supplies,Central,texas,4,$56.75,0.06,212.32,46.76, First Class , Corporate 
ORD-010522,2025-02-12,CUST-5417,PREMIUM STANDING DESK,FURNITURE,Tables,South, North Carolina ,5,494.83,0.14,2124.81,-3.98,second class, Consumer 
ORD-010523,17-Feb-2025,CUST-6949, Wireless Keyboard , Technology ,ACCESSORIES,east, New York ,5,69.41,0.08,317.89,$93.12,standard class, Home Office 
ORD-010524,14-Feb-2025,CUST-3502,smart led monitor,Technology, Monitors , East ,Pennsylvania,2,236.88,0.05,449.0,96.89,SECOND CLASS,Home Office
ORD-010525,2025-02-19,CUST-7388,led desk lamp,furniture,LIGHTING,CENTRAL,COLORADO,1,48.03,0.15,40.89,6.35,Standard Class,corporate
ORD-010526,2025-02-21,CUST-6081, Wireless Keyboard ,technology,accessories,East,NEW YORK,5,70.49,0.14,302.49,$74.55, Second Class ,Consumer
ORD-010527,22-Mar-2025,CUST-5443,ERGONOMIC OFFICE CHAIR, Furniture ,chairs,south, Tennessee ,6,208.91,0.2,1000.23,-98.54,Same Day,CORPORATE
ORD-010528,2025-03-05,CUST-4965, Wireless Keyboard ,technology,Accessories,East,New Jersey,4,73.51,0.1,$265.14,75.65,Second Class,corporate
ORD-010529,2025-03-24,CUST-6715, Wireless Keyboard ,TECHNOLOGY,Accessories,WEST,WASHINGTON,3,$76.52,0.06,215.86,$69.32,STANDARD CLASS, Home Office 
ORD-010530,2025-03-23,CUST-4961,Cordless Phone Dock,Technology, Accessories ,west,Oregon,3,62.51,0.05,177.35,43.38, Standard Class ,Home Office
ORD-010531,03/22/2025,CUST-6419,PREMIUM STANDING DESK,furniture,TABLES,south, Florida ,4,446.09,0.17,"$1,479.52",-63.65, First Class ,Corporate
ORD-010532,29-Mar-2025,CUST-1366,ergonomic office chair,furniture,chairs, East ,MASSACHUSETTS,4,192.79,0.13,670.5,-8.42, Standard Class , Home Office 
ORD-010533,2025-03-03,CUST-2476,desk organizer set,office supplies,storage,south,tennessee,2,35.01,0.16,58.93,18.52, First Class ,consumer
ORD-010534,2025-03-16,CUST-9761,premium standing desk, Furniture ,TABLES,South, Tennessee ,2,461.15,0.19,745.47,-50.81,First Class,Corporate
ORD-010535,2025-03-28,CUST-7322,PREMIUM STANDING DESK,Furniture,TABLES,East,NEW YORK,5,$460.83,0.12,2026.19,39.29,Standard Class,HOME OFFICE
ORD-010536,2025-03-07,CUST-9731,wireless keyboard,TECHNOLOGY,accessories,east,NEW JERSEY,2,73.73,0.1,133.07,38.07,Standard Class,Home Office
ORD-010537,2025-03-30,CUST-8628,ink cartridge pack,OFFICE SUPPLIES,SUPPLIES, South ,florida,3,61.87,0.18,151.59,13.38, Standard Class ,HOME OFFICE
ORD-010538,2025-03-08,CUST-2475,LED DESK LAMP,Furniture,lighting, East , New York ,5,50.21,0.15,213.23,30.07,Standard Class, Home Office 
ORD-010539,03/06/2025,CUST-9313,premium standing desk,FURNITURE, Tables , West ,Nevada,4,452.66,0.13,1577.18,15.64,Standard Class, Consumer 
ORD-010540,2025-03-12,CUST-5492,smart led monitor,Technology,Monitors,SOUTH,georgia,3,$239.08,0.12,634.19,99.76,Standard Class,CONSUMER
ORD-010541,03/24/2025,CUST-9455, Premium Standing Desk ,FURNITURE,TABLES, South ,NORTH CAROLINA,3,471.93,0.15,1208.22,-12.74, Standard Class , Home Office 
ORD-010542,03/27/2025,CUST-8114,smart led monitor,TECHNOLOGY,monitors,South,GEORGIA,6,241.95,0.15,1236.94,$155.73,FIRST CLASS,Home Office
ORD-010543,03/08/2025,CUST-7192, Ergonomic Office Chair ,furniture, Chairs ,SOUTH,Florida,4,$204.42,0.22,640.91,-77.22,standard class,Consumer
ORD-010544,13-Mar-2025,CUST-8433, Premium Standing Desk ,furniture,tables,east,Pennsylvania,6,461.8,0.07,2578.0,188.97,standard class, Home Office 
ORD-010545,2025-03-29,CUST-7811,Premium Notebook Bundle, Office Supplies ,PAPER,East,NEW JERSEY,3,18.66,0.1,50.46,20.0,Same Day,HOME OFFICE
ORD-010546,03/22/2025,CUST-2473,Smart LED Monitor,TECHNOLOGY,monitors,CENTRAL, Illinois ,2,235.19,0.03,454.74,106.46,standard class,CORPORATE
ORD-010547,2025-03-23,CUST-2013,SMART LED MONITOR, Technology ,Monitors,west, California ,6,$222.26,0.07,"$1,235.14",243.77,second class,corporate
ORD-010548,03/04/2025,CUST-5938,ergonomic office chair,Furniture, Chairs ,central,minnesota,7,189.97,0.1,1198.3,30.85,STANDARD CLASS,consumer
ORD-010549,2025-03-19,CUST-3804,ERGONOMIC OFFICE CHAIR,FURNITURE,chairs,EAST,PENNSYLVANIA,2,202.33,0.07,374.91,20.18,Standard Class,HOME OFFICE
ORD-010550,24-Mar-2025,CUST-6293,SMART LED MONITOR, Technology ,MONITORS, Central , Colorado ,5,219.54,0.02,1070.52,256.19, Standard Class ,CONSUMER
ORD-010551,20-Mar-2025,CUST-8710,Modular Bookshelf,furniture,Storage,East,Massachusetts,2,162.21,0.15,275.52,-25.23,first class,Home Office
ORD-010552,03/08/2025,CUST-8939,wireless keyboard,TECHNOLOGY, Accessories , South ,GEORGIA,3,72.01,0.1,193.88,52.92, Standard Class ,Consumer
ORD-010553,03/10/2025,CUST-7119,desk organizer set,Office Supplies,storage, East , New York ,1,$36.00,0.1,$32.26,12.08, Standard Class ,CONSUMER
ORD-010554,02-Mar-2025,CUST-4191, Smart LED Monitor ,Technology,MONITORS,SOUTH,FLORIDA,4,234.26,0.16,791.37,92.72, Second Class ,corporate
ORD-010555,2025-03-13,CUST-1539,wireless keyboard, Technology , Accessories ,South,Tennessee,3,$75.36,0.17,188.36,41.48,first class, Consumer 
ORD-010556,2025-03-11,CUST-1033, Premium Notebook Bundle , Office Supplies ,PAPER,SOUTH,TENNESSEE,1,$17.28,0.17,14.35,4.27,same day,Consumer
ORD-010557,2025-03-19,CUST-9515,SMART LED MONITOR, Technology ,monitors,south,tennessee,3,234.19,0.13,611.9,88.05,SECOND CLASS,Consumer
ORD-010558,03/18/2025,CUST-4738,ink cartridge pack,Office Supplies,Supplies, West ,Oregon,5,53.26,0.09,243.17,46.1, Standard Class ,HOME OFFICE
ORD-010559,2025-03-26,CUST-2296,smart led monitor,Technology,Monitors,WEST,Oregon,7,249.57,0.04,1679.89,385.66,SAME DAY,CONSUMER
ORD-010560,03/12/2025,CUST-2995, Desk Organizer Set , Office Supplies ,Storage,central,MINNESOTA,4,31.82,0.09,115.43,45.54, First Class ,corporate
ORD-010561,2025-03-13,CUST-8145,premium standing desk,FURNITURE,TABLES, South , Florida ,3,443.64,0.15,1129.73,-21.62, Standard Class ,CORPORATE
ORD-010562,03/10/2025,CUST-6262,premium standing desk,furniture,Tables,Central,illinois,1,416.82,0.13,361.71,1.13,STANDARD CLASS,Home Office
ORD-010563,03/26/2025,CUST-8782,PREMIUM NOTEBOOK BUNDLE, Office Supplies ,Paper,East,new york,1,17.47,0.08,16.11,6.45, Standard Class ,Consumer
ORD-010564,03/22/2025,CUST-9600,DESK ORGANIZER SET, Office Supplies ,STORAGE,west,NEVADA,1,$35.01,0.08,32.34,12.94,Standard Class,CONSUMER
ORD-010565,2025-03-02,CUST-5577,premium standing desk,FURNITURE,tables,Central, Colorado ,4,$442.28,0.11,1574.39,48.5,STANDARD CLASS,HOME OFFICE
ORD-010566,09-Mar-2025,CUST-4414,WIRELESS KEYBOARD,TECHNOLOGY,Accessories,West,washington,1,76.22,0.11,67.85,19.18,standard class, Consumer 
ORD-010567,03/02/2025,CUST-4414,smart led monitor, Technology , Monitors ,east, New Jersey ,2,$224.33,0.14,387.06,53.03,standard class,CONSUMER
ORD-010568,2025-03-15,CUST-1319, Compact Printer ,Technology,PRINTERS, South , Florida ,1,134.62,0.17,$111.57,-14.89,STANDARD CLASS, Corporate 
ORD-010569,2025-03-06,CUST-6130,premium notebook bundle,Office Supplies,Paper,WEST,Oregon,1,18.07,0.06,16.95,$7.34,first class,corporate
ORD-010570,03/18/2025,CUST-2157,PREMIUM STANDING DESK,Furniture,TABLES,West,Washington,2,485.08,0.14,$830.00,-3.92,standard class,Consumer
ORD-010571,2025-03-31,CUST-8547,SMART LED MONITOR,technology, Monitors ,WEST,OREGON,2,226.06,0.07,421.81,85.88,First Class,Corporate
ORD-010572,12-Mar-2025,,Ergonomic Office Chair, Furniture , Chairs ,WEST,california,4,197.45,0.2,$634.49,-58.15,Standard Class, Corporate 
ORD-010573,17-Mar-2025,CUST-2862, Ergonomic Office Chair ,furniture,Chairs, Central ,Colorado,6,206.54,0.09,"$1,126.64",46.43,Standard Class,Corporate
ORD-010574,03/24/2025,CUST-1900,COMPACT PRINTER,TECHNOLOGY,Printers, West ,Nevada,2,138.28,0.11,245.58,-12.2,First Class,HOME OFFICE
ORD-010575,2025-03-27,CUST-3269,premium standing desk,FURNITURE,Tables,East,New York,4,415.54,0.09,1504.93,63.96,STANDARD CLASS, Home Office 
ORD-010576,2025-03-24,CUST-2220,premium notebook bundle,office supplies,Paper,East, New Jersey ,3,$16.38,0.11,43.52,15.86,standard class,Corporate
ORD-010577,12-Mar-2025,CUST-6326, Smart LED Monitor ,technology,monitors,SOUTH, North Carolina ,4,239.64,0.15,816.78,102.61,Second Class,home office
ORD-010578,28-Mar-2025,CUST-9552,Ergonomic Office Chair,Furniture,CHAIRS,CENTRAL,MINNESOTA,6,207.27,0.1,1118.47,$34.79,Same Day,CONSUMER
ORD-010579,2025-03-22,CUST-8008,Modular Bookshelf,FURNITURE,STORAGE, West ,Oregon,3,170.52,0.09,466.97,-4.46,STANDARD CLASS,Corporate
ORD-010580,01-Mar-2025,CUST-6045,Smart LED Monitor, Technology ,monitors, Central , Illinois ,3,228.08,0.06,$642.79,135.73,standard class,Consumer
ORD-010581,18-Mar-2025,CUST-8916,Ergonomic Office Chair,FURNITURE,CHAIRS,East,pennsylvania,6,197.09,0.04,1136.64,97.62,standard class,Consumer
ORD-010582,03-Apr-2025,CUST-2786,smart led monitor,TECHNOLOGY,Monitors,CENTRAL,Illinois,7,235.37,0.08,1523.47,$303.58,First Class,Consumer
ORD-010583,04/28/2025,CUST-7334,Ink Cartridge Pack, Office Supplies ,supplies,south,NORTH CAROLINA,2,61.75,0.16,103.44,11.46, First Class ,consumer
ORD-010584,20-Apr-2025,CUST-7134,wireless keyboard,TECHNOLOGY,accessories,west,CALIFORNIA,5,72.31,0.03,349.64,117.83, Standard Class ,CONSUMER
ORD-010585,2025-04-25,CUST-9401,ERGONOMIC OFFICE CHAIR,Furniture,Chairs,West,oregon,6,193.73,0.16,981.17,-39.92,Standard Class, Consumer 
ORD-010586,05-Apr-2025,CUST-5272,MODULAR BOOKSHELF,furniture,Storage,EAST, New York ,3,$169.05,0.15,433.56,-35.03,STANDARD CLASS, Home Office 
ORD-010587,12-Apr-2025,CUST-5808,modular bookshelf, Furniture , Storage ,central, Texas ,4,$169.37,0.08,621.12,$-1.95, Standard Class ,Home Office
ORD-010588,04/19/2025,CUST-6371, Ink Cartridge Pack ,OFFICE SUPPLIES,SUPPLIES,central, Illinois ,-1,$61.26,0.04,117.08,28.16, Second Class , Home Office 
ORD-010589,04/09/2025,CUST-7542, Smart LED Monitor ,Technology,Monitors,East,new york,2,$244.02,0.11,$431.98,69.59, Same Day ,Corporate
ORD-010590,03-Apr-2025,CUST-2378, Wireless Keyboard ,Technology,ACCESSORIES,Central,colorado,1,76.42,0.1,69.01,20.63,standard class, Home Office 
ORD-010591,01-Apr-2025,CUST-4241,ink cartridge pack,OFFICE SUPPLIES, Supplies ,east,new jersey,4,58.79,0.07,217.7,43.78,STANDARD CLASS, Consumer 
ORD-010592,04/22/2025,CUST-1036,Wireless Keyboard,electronics,accessories,East,pennsylvania,1,73.65,0.04,70.6,$23.15,second class,CONSUMER
ORD-010593,07-Apr-2025,CUST-9289, Ink Cartridge Pack ,OFFICE SUPPLIES, Supplies ,south,georgia,5,58.64,0.18,240.83,21.46,standard class,home office
ORD-010594,04/21/2025,CUST-6098,Compact Printer,technology, Printers ,central,ILLINOIS,2,$141.56,0.12,248.17,-14.58,SECOND CLASS,corporate
ORD-010595,03-Apr-2025,CUST-6958,Smart LED Monitor,TECHNOLOGY,monitors,West, Nevada ,1,216.64,0.09,197.32,36.14,Second Class,Consumer
ORD-010596,10-Apr-2025,CUST-7560,wireless keyboard,Technology,ACCESSORIES,south,georgia,2,76.13,0.14,130.37,31.54, Second Class ,CORPORATE
ORD-010597,04/26/2025,CUST-6482,Wireless Keyboard, Technology , Accessories , East , Pennsylvania ,3,76.96,0.11,206.25,58.04,second class,home office
ORD-010598,04/04/2025,CUST-1986,ergonomic office chair, Furniture ,CHAIRS, Central ,colorado,1,$203.88,0.12,179.46,1.56,STANDARD CLASS,Corporate
ORD-010599,04/02/2025,CUST-4442,modular bookshelf,FURNITURE,STORAGE,West, Nevada ,4,157.91,0.15,538.85,-46.84,Standard Class,Consumer
ORD-010600,26-Apr-2025,CUST-6509,premium standing desk,Furniture, Tables ,East,NEW YORK,4,$424.74,0.16,1421.37,$-49.79,standard class,consumer
ORD-010601,04/15/2025,CUST-1898,INK CARTRIDGE PACK,office supplies,SUPPLIES, South ,Florida,1,58.21,0.18,48.01,4.43, Standard Class ,consumer
ORD-010602,04/09/2025,CUST-6087,compact printer,Technology,printers,east,NEW JERSEY,1,$140.08,0.12,123.81,-6.96,standard class,consumer
ORD-010603,08-Apr-2025,CUST-7316,Smart LED Monitor,technology,Monitors,South,Georgia,6,213.96,0.18,1050.93,90.62,Same Day, Consumer 
ORD-010604,2025-04-11,CUST-7974, Premium Standing Desk , Furniture ,tables,south, Tennessee ,2,442.34,0.14,757.3,-8.13,First Class, Home Office 
ORD-010605,2025-04-01,CUST-7858,ergonomic office chair, Furniture ,chairs,East,NEW YORK,4,193.25,0.15,658.29,-22.1,Standard Class, Consumer 
ORD-010606,2025-04-24,CUST-4527,PREMIUM STANDING DESK,furniture,tables, East ,massachusetts,6,428.28,0.17,2124.72,$-99.43,Second Class,Home Office
ORD-010607,2025-04-28,CUST-6591,WIRELESS KEYBOARD,TECHNOLOGY,Accessories,South,NORTH CAROLINA,3,$71.82,0.22,168.18,27.55, First Class ,HOME OFFICE
ORD-010608,2025-05-16,CUST-1715, Wireless Keyboard ,technology,Accessories, West , Nevada ,1,$77.14,0.1,$69.64,20.43,SECOND CLASS, Consumer 
ORD-010609,05/03/2025,CUST-1120, Cordless Phone Dock ,electronics,ACCESSORIES, Central ,ILLINOIS,3,61.5,0.05,175.39,44.62, Standard Class ,CORPORATE
ORD-010610,05/26/2025,CUST-2139,PREMIUM STANDING DESK,Furniture,tables,central,Colorado,4,451.85,0.07,1674.76,117.48,first class,CONSUMER
ORD-010611,2025-05-20,CUST-8453,smart led monitor,technology, Monitors ,WEST,Nevada,4,228.36,0.09,$827.13,$148.66,SECOND CLASS,CORPORATE
ORD-010612,31-May-2025,CUST-4853,PREMIUM STANDING DESK,FURNITURE,tables,CENTRAL,MINNESOTA,2,460.44,0.08,843.55,50.83,Standard Class,CORPORATE
ORD-010613,05/18/2025,CUST-4562,COMPACT PRINTER,technology, Printers , West , Oregon ,2,139.45,0.05,265.8,$5.97,First Class,CONSUMER
ORD-010614,05/05/2025,CUST-4222,led desk lamp, Furniture ,lighting,central, Minnesota ,2,47.44,0.14,81.29,12.97,standard class, Consumer 
ORD-010615,05/27/2025,CUST-6084, Premium Standing Desk , Furniture ,Tables, West , Washington ,5,467.09,0.1,2108.42,97.34,FIRST CLASS,CORPORATE
ORD-010616,16-May-2025,CUST-4206,Modular Bookshelf,Furniture,STORAGE, Central ,texas,4,156.4,0.1,562.83,-16.14, Second Class ,CONSUMER
ORD-010617,05/02/2025,CUST-2242,LED Desk Lamp,furniture,Lighting,WEST,oregon,3,50.2,0.08,139.0,30.02, Second Class ,CORPORATE
ORD-010618,2025-05-09,CUST-9533,DESK ORGANIZER SET,OFFICE SUPPLIES,storage,central,texas,5,34.28,0.06,161.33,68.05,STANDARD CLASS,corporate
ORD-010619,05/03/2025,CUST-1329,Ergonomic Office Chair, Furniture ,CHAIRS,south, Florida ,2,204.7,0.21,$324.03,-35.5,Standard Class,Consumer
ORD-010620,2025-05-19,CUST-2410,LED Desk Lamp, Furniture ,Lighting, West ,nevada,2,49.21,0.09,89.54,18.15,SECOND CLASS,consumer
ORD-010621,19-May-2025,CUST-1742,MODULAR BOOKSHELF,Furniture, Storage , South , North Carolina ,2,168.6,0.11,300.46,-12.17,standard class,CORPORATE
ORD-010622,05/04/2025,CUST-6679,Smart LED Monitor,Technology, Monitors ,WEST, Nevada ,2,212.72,0.1,383.54,66.83,SECOND CLASS,Corporate
ORD-010623,05/08/2025,CUST-4244,compact printer,technology, Printers ,East, New York ,1,133.88,0.14,$115.58,-9.74, Same Day , Home Office 
ORD-010624,05/03/2025,CUST-9659,wireless keyboard,technology,Accessories, East , New York ,1,73.29,0.06,68.58,21.34,second class,Corporate
ORD-010625,14-May-2025,CUST-7286,file cabinet,FURNITURE,STORAGE,South, Florida ,2,$202.69,0.19,327.35,$-73.49, Standard Class ,CORPORATE
ORD-010626,20-May-2025,CUST-5088,SMART LED MONITOR, Technology ,MONITORS, East ,NEW YORK,3,222.95,0.09,606.93,$108.86,Standard Class,CONSUMER
ORD-010627,05/23/2025,CUST-2079,SMART LED MONITOR,Technology,Monitors,CENTRAL,Texas,3,224.37,0.08,616.86,117.83,Standard Class,corporate
ORD-010628,2025-05-15,CUST-9509,ergonomic office chair,Furniture,chairs,Central,Minnesota,7,205.98,0.11,1288.57,31.46,First Class,CORPORATE
ORD-010629,2025-05-06,CUST-4297,PREMIUM STANDING DESK, Furniture ,Tables,CENTRAL, Minnesota ,4,447.8,0.11,"$1,587.90",43.92,SECOND CLASS,Home Office
ORD-010630,13-May-2025,CUST-2335,SMART LED MONITOR, Technology ,Monitors,Central,illinois,7,234.99,0.05,1560.56,342.61,FIRST CLASS, Corporate 
ORD-010631,01-May-2025,CUST-9052, Premium Standing Desk ,Furniture, Tables , East , Pennsylvania ,4,457.3,0.15,1545.94,-32.02,second class,Consumer
ORD-010632,05/06/2025,CUST-4562,PREMIUM NOTEBOOK BUNDLE,office supplies,paper, South ,GEORGIA,2,18.5,0.11,$33.09,11.92,standard class,home office
ORD-010633,2025-05-27,CUST-4618,FILE CABINET,Furniture,Storage,SOUTH,Tennessee,5,211.77,0.16,889.17,-153.79,SAME DAY,corporate
ORD-010634,2025-05-05,CUST-2370,Cordless Phone Dock,technology,Accessories,East,new york,4,$70.59,0.1,252.88,51.71,FIRST CLASS, Consumer 
ORD-010635,07-May-2025,CUST-3884,Ergonomic Office Chair,furniture, Chairs ,WEST, Washington ,2,219.49,0.1,396.66,15.07,STANDARD CLASS,consumer
ORD-010636,2025-05-20,CUST-1545,PREMIUM NOTEBOOK BUNDLE, Office Supplies , Paper ,South,north carolina,1,18.08,0.08,16.7,6.29,First Class,Consumer
ORD-010637,05/10/2025,CUST-6307,PREMIUM STANDING DESK,Furniture,tables,Central,colorado,7,468.87,0.1,2957.65,134.72,STANDARD CLASS,Consumer
ORD-010638,2025-05-25,CUST-9609, Compact Printer , Technology ,printers,south, North Carolina ,1,137.72,0.17,113.98,-15.21,First Class,Consumer
ORD-010639,2025-05-29,CUST-9762,smart led monitor, Technology ,MONITORS,west,OREGON,5,$250.55,0.1,1124.3,196.33,Standard Class,CORPORATE
ORD-010640,10-Jun-2025,CUST-4334,DESK ORGANIZER SET,OFFICE SUPPLIES,Storage,West,WASHINGTON,1,33.43,0.05,31.64,12.99,standard class,Corporate
ORD-010641,2025-06-17,CUST-2427,ink cartridge pack, Office Supplies ,Supplies,West,nevada,1,$58.42,0.09,53.03,10.1,Second Class,CONSUMER
ORD-010642,02-Jun-2025,CUST-6665,PREMIUM STANDING DESK,Furniture,tables, South ,north carolina,4,$450.82,0.2,"$1,442.54",-116.15,Standard Class,Consumer
ORD-010643,06/17/2025,CUST-5465, Desk Organizer Set ,office supplies,STORAGE,SOUTH,tennessee,4,33.94,0.08,124.88,46.11, Standard Class ,Home Office
ORD-010644,06/14/2025,CUST-9962,SMART LED MONITOR,TECHNOLOGY,Monitors,WEST,NEVADA,4,243.38,0.11,869.05,147.31,Standard Class,Consumer
ORD-010645,06/05/2025,CUST-5666,Premium Standing Desk,FURNITURE,Tables,Central,COLORADO,4,$482.59,0.14,1656.07,$-2.02,SECOND CLASS, Corporate 
ORD-010646,28-Jun-2025,CUST-7429,Smart LED Monitor,technology,monitors,South, Georgia ,2,223.81,0.13,$389.24,54.96, Second Class ,Consumer
ORD-010647,2025-06-07,CUST-9235,Smart LED Monitor,TECHNOLOGY, Monitors ,CENTRAL,Texas,3,207.62,0.15,530.16,67.31,First Class,CONSUMER
ORD-010648,06/28/2025,CUST-6391,Desk Organizer Set,OFFICE SUPPLIES,Storage,CENTRAL, Colorado ,2,32.46,0.1,58.54,$22.97, Second Class ,CORPORATE
ORD-010649,10-Jun-2025,CUST-9020,ink cartridge pack,Office Supplies,SUPPLIES,WEST,OREGON,5,$54.97,0.04,$262.88,59.98,STANDARD CLASS,CONSUMER
ORD-010650,06/13/2025,CUST-2014,smart led monitor,Technology,monitors,South,north carolina,4,224.14,0.21,708.13,38.62, Standard Class ,Home Office
ORD-010651,2025-06-20,CUST-9731,Desk Organizer Set,OFFICE SUPPLIES, Storage ,central, Texas ,2,35.14,0.08,64.47,26.34,Second Class,CORPORATE
ORD-010652,06/14/2025,CUST-1090,Smart LED Monitor,technology,MONITORS,EAST, New York ,2,229.8,0.07,427.11,$85.20,Same Day, Consumer 
ORD-010653,2025-06-02,CUST-7192,Ergonomic Office Chair,furniture, Chairs ,central,MINNESOTA,5,185.98,0.13,807.58,-10.36,STANDARD CLASS, Consumer 
ORD-010654,2025-06-11,CUST-3783,ERGONOMIC OFFICE CHAIR,Furniture,Chairs,east,pennsylvania,3,197.45,0.02,579.25,58.88,standard class,consumer
ORD-010655,2025-06-17,CUST-1195,Ergonomic Office Chair,Furniture,Chairs,west, California ,3,$203.96,0.07,569.13,34.04,second class,corporate
ORD-010656,2025-06-18,CUST-2592,Modular Bookshelf, Furniture , Storage ,West,NEVADA,2,156.67,0.14,270.79,-19.94, Standard Class ,Home Office
ORD-010657,06/10/2025,CUST-4054,FILE CABINET,furniture,STORAGE,South,georgia,5,215.64,0.13,939.56,-120.82, Standard Class , Corporate 
ORD-010658,25-Jun-2025,CUST-9038,modular bookshelf, Furniture ,STORAGE,west, Oregon ,1,166.03,0.07,154.0,0.68,standard class,Consumer
ORD-010659,2025-06-09,CUST-4897,wireless keyboard,technology, Accessories ,SOUTH,Florida,2,69.85,0.13,120.85,$29.43,Second Class,HOME OFFICE
ORD-010660,06/04/2025,CUST-9046, Modular Bookshelf ,FURNITURE,Storage,East,new jersey,2,171.36,0.13,$298.36,$-17.95,FIRST CLASS,CORPORATE
ORD-010661,2025-06-12,CUST-4796, Premium Notebook Bundle , Office Supplies , Paper , Central ,MINNESOTA,1,18.08,0.08,16.6,7.38,same day, Corporate 
ORD-010662,2025-06-10,CUST-5883,ergonomic office chair,furniture,chairs,east,Pennsylvania,4,200.87,0.2,$641.15,$-63.63,Standard Class,home office
ORD-010663,28-Jun-2025,CUST-6737, Ergonomic Office Chair ,furniture,CHAIRS,west,California,3,198.0,0.18,487.87,-32.92, Standard Class ,Corporate
ORD-010664,06/05/2025,CUST-4752,SMART LED MONITOR,TECHNOLOGY,Monitors,south, North Carolina ,4,$222.61,0.14,768.95,103.83, Standard Class ,Consumer
ORD-010665,06/10/2025,CUST-5852,Wireless Keyboard,Technology, Accessories , South , Georgia ,3,72.95,0.18,180.22,$37.59, Second Class ,consumer
ORD-010666,2025-06-13,CUST-6329,ERGONOMIC OFFICE CHAIR,FURNITURE, Chairs ,south,NORTH CAROLINA,5,192.56,0.2,$770.32,$-79.92,SECOND CLASS,Consumer
ORD-010667,2025-06-21,CUST-8087,Wireless Keyboard,technology, Accessories ,east,Pennsylvania,2,75.88,0.16,127.38,29.84, Standard Class ,CONSUMER
ORD-010668,06/02/2025,CUST-1506,desk organizer set, Office Supplies ,Storage,east,massachusetts,3,$35.47,0.13,92.15,32.37,standard class,CONSUMER
ORD-010669,08-Jun-2025,CUST-7709,MODULAR BOOKSHELF,furniture,STORAGE, West ,WASHINGTON,1,$174.37,0.14,$149.61,-10.81,second class,CORPORATE
ORD-010670,06/16/2025,CUST-4241,Desk Organizer Set,Office Supplies,Storage, East ,massachusetts,2,35.22,0.1,63.67,$24.06, Standard Class ,consumer
