order_id,order_date,customer_id,product_name,category,sub_category,region,state,quantity,unit_price,discount,sales,profit,ship_mode,segment,gross_sales,discount_impact,revenue_per_unit,profit_margin,month_year,month_start,quarter,calendar_month,calendar_month_num
ORD-010737,2025-08-23,CUST-6799,Premium Standing Desk,Furniture,Tables,Central,Texas,6,453.86,0.08,2511.11,165.3,Standard Class,Corporate,2723.16,212.04999999999973,418.5183333333334,6.58274627555145,2025-08,2025-08-01,2025Q3,August,8
ORD-010738,2025-08-04,CUST-5514,Smart LED Monitor,Technology,Monitors,East,New Jersey,2,239.38,0.09,433.82,78.11,Standard Class,Corporate,478.76,44.94,216.91,18.00516343183809,2025-08,2025-08-01,2025Q3,August,8
ORD-010739,2025-08-06,CUST-8884,Premium Notebook Bundle,Office Supplies,Paper,East,New York,5,19.88,0.12,87.74,34.49,First Class,Corporate,99.39999999999999,11.659999999999997,17.548,39.30932299977206,2025-08,2025-08-01,2025Q3,August,8
ORD-010740,2025-08-28,CUST-6047,Wireless Keyboard,Technology,Accessories,West,Nevada,5,77.29,0.09,352.57,106.08,Standard Class,Corporate,386.45000000000005,33.88000000000005,70.514,30.08764217034915,2025-08,2025-08-01,2025Q3,August,8
ORD-010741,2025-08-06,CUST-4603,Ergonomic Office Chair,Furniture,Chairs,East,New York,6,201.42,0.24,923.24,-136.56,Second Class,Consumer,1208.52,285.28,153.87333333333333,-14.791386854988954,2025-08,2025-08-01,2025Q3,August,8
ORD-010742,2025-08-16,CUST-2761,Smart LED Monitor,Technology,Monitors,West,Oregon,4,238.95,0.09,867.86,158.88,Standard Class,Consumer,955.8,87.93999999999994,216.965,18.30710022353836,2025-08,2025-08-01,2025Q3,August,8
ORD-010743,2025-08-27,CUST-8075,Ergonomic Office Chair,Furniture,Chairs,West,California,3,194.71,0.05,552.04,39.14,Same Day,Consumer,584.13,32.09000000000003,184.01333333333332,7.090065937250925,2025-08,2025-08-01,2025Q3,August,8
ORD-010744,2025-08-26,CUST-1564,Premium Standing Desk,Furniture,Tables,South,Georgia,5,464.81,0.22,1803.15,-202.56,Standard Class,Home Office,2324.05,520.9000000000001,360.63,-11.233674403127859,2025-08,2025-08-01,2025Q3,August,8
ORD-010745,2025-08-11,CUST-3628,Wireless Keyboard,Technology,Accessories,Central,Illinois,2,75.16,0.07,139.52,44.23,Second Class,Consumer,150.32,10.799999999999983,69.76,31.70154816513761,2025-08,2025-08-01,2025Q3,August,8
ORD-010746,2025-08-31,CUST-6528,Modular Bookshelf,Furniture,Storage,West,Nevada,2,166.51,0.12,291.64,-15.84,Standard Class,Consumer,333.02,41.379999999999995,145.82,-5.431353723769031,2025-08,2025-08-01,2025Q3,August,8
ORD-010747,2025-08-30,CUST-7494,Desk Organizer Set,Office Supplies,Storage,Central,Illinois,1,34.18,0.0,34.05,15.44,First Class,Home Office,34.18,0.13000000000000256,34.05,45.34508076358297,2025-08,2025-08-01,2025Q3,August,8
ORD-010748,2025-08-05,CUST-5300,Smart LED Monitor,Technology,Monitors,South,Florida,4,239.0,0.14,822.91,110.58,Standard Class,Corporate,956.0,133.09000000000003,205.7275,13.437678482458592,2025-08,2025-08-01,2025Q3,August,8
ORD-010749,2025-08-25,CUST-9642,Smart LED Monitor,Technology,Monitors,West,Washington,2,234.05,0.08,432.2,84.76,Second Class,Home Office,468.1,35.900000000000034,216.1,19.611291068949562,2025-08,2025-08-01,2025Q3,August,8
ORD-010750,2025-08-22,CUST-7892,Smart LED Monitor,Technology,Monitors,West,New Jersey,5,225.13,0.1,1009.28,171.29,Second Class,Consumer,1125.65,116.37000000000012,201.856,16.971504438807862,2025-08,2025-08-01,2025Q3,August,8
ORD-010751,2025-08-27,CUST-2115,Smart LED Monitor,Technology,Monitors,West,Nevada,3,219.42,0.07,612.55,123.0,Second Class,Corporate,658.26,45.710000000000036,204.1833333333333,20.079993469920822,2025-08,2025-08-01,2025Q3,August,8
ORD-010752,2025-08-27,CUST-3466,Smart LED Monitor,Technology,Monitors,West,Oregon,4,215.13,0.1,777.65,137.28,Standard Class,Home Office,860.52,82.87,194.4125,17.653185880537517,2025-08,2025-08-01,2025Q3,August,8
ORD-010753,2025-08-27,CUST-2107,Ergonomic Office Chair,Furniture,Chairs,East,Pennsylvania,3,195.33,0.15,499.03,-16.27,Same Day,Corporate,585.99,86.96000000000004,166.34333333333333,-3.260325030559285,2025-08,2025-08-01,2025Q3,August,8
ORD-010754,2025-08-27,CUST-5730,Smart LED Monitor,Technology,Monitors,South,Georgia,4,240.21,0.14,824.27,108.47,Second Class,Corporate,960.84,136.57000000000005,206.0675,13.15952297184175,2025-08,2025-08-01,2025Q3,August,8
ORD-010755,2025-08-21,CUST-6762,Wireless Keyboard,Technology,Accessories,West,Oregon,4,72.0,0.11,255.9,71.19,Standard Class,Home Office,288.0,32.099999999999994,63.975,27.819460726846422,2025-08,2025-08-01,2025Q3,August,8
ORD-010756,2025-08-22,CUST-9371,Premium Notebook Bundle,Office Supplies,Paper,Central,Minnesota,1,18.39,0.1,16.63,7.29,Same Day,Corporate,18.39,1.7600000000000016,16.63,43.836440168370416,2025-08,2025-08-01,2025Q3,August,8
ORD-010757,2025-08-07,CUST-5710,Wireless Keyboard,Technology,Accessories,Central,Illinois,3,75.17,0.12,199.06,56.1,Standard Class,Home Office,225.51,26.44999999999999,66.35333333333334,28.18245755048729,2025-08,2025-08-01,2025Q3,August,8
ORD-010758,2025-09-30,CUST-4804,Ergonomic Office Chair,Furniture,Chairs,East,New Jersey,5,217.91,0.12,960.18,11.06,Standard Class,Consumer,1089.55,129.37,192.036,1.1518673582036703,2025-09,2025-09-01,2025Q3,September,9
ORD-010759,2025-09-26,CUST-1910,Modular Bookshelf,Furniture,Storage,West,Washington,1,167.55,0.11,148.89,-5.73,Same Day,Consumer,167.55,18.660000000000025,148.89,-3.848478742695951,2025-09,2025-09-01,2025Q3,September,9
ORD-010760,2025-09-05,CUST-8080,Desk Organizer Set,Office Supplies,Storage,South,Florida,3,33.71,0.16,85.08,26.33,Standard Class,Consumer,101.13,16.049999999999997,28.36,30.947343676539724,2025-09,2025-09-01,2025Q3,September,9
ORD-010761,2025-09-24,CUST-2451,Ergonomic Office Chair,Furniture,Chairs,Central,Minnesota,5,187.25,0.1,839.44,16.45,Standard Class,Corporate,936.25,96.80999999999995,167.888,1.959639759839893,2025-09,2025-09-01,2025Q3,September,9
ORD-010762,2025-09-11,CUST-7745,Compact Printer,Technology,Printers,Central,Illinois,1,147.33,0.04,140.94,4.49,First Class,Consumer,147.33,6.390000000000015,140.94,3.18575280261104,2025-09,2025-09-01,2025Q3,September,9
ORD-010763,2025-09-13,CUST-7318,Smart LED Monitor,Technology,Monitors,South,Tennessee,4,229.85,0.16,774.24,88.26,Second Class,Corporate,919.4,145.15999999999997,193.56,11.399566026038437,2025-09,2025-09-01,2025Q3,September,9
ORD-010764,2025-09-25,CUST-1129,Smart LED Monitor,Technology,Monitors,West,Nevada,2,229.77,0.12,405.76,64.5,Standard Class,Consumer,459.54,53.78000000000003,202.88,15.89609621451104,2025-09,2025-09-01,2025Q3,September,9
ORD-010765,2025-09-06,CUST-9088,Compact Printer,Technology,Printers,West,California,4,140.48,0.03,543.6,20.33,First Class,Corporate,561.92,18.319999999999936,135.9,3.7398822663723323,2025-09,2025-09-01,2025Q3,September,9
ORD-010766,2025-09-03,CUST-1857,Smart LED Monitor,Technology,Monitors,East,New York,4,233.32,0.13,814.02,120.05,Second Class,Consumer,933.28,119.25999999999999,203.505,14.747794894474337,2025-09,2025-09-01,2025Q3,September,9
ORD-010767,2025-09-23,CUST-5279,Smart LED Monitor,Technology,Monitors,Central,Minnesota,4,226.77,0.11,805.04,132.72,Standard Class,Corporate,907.08,102.04000000000008,201.26,16.48613733479082,2025-09,2025-09-01,2025Q3,September,9
ORD-010768,2025-09-03,CUST-4619,Ink Cartridge Pack,Office Supplies,Supplies,South,Florida,5,56.41,0.07,262.74,50.96,Standard Class,Home Office,282.04999999999995,19.309999999999945,52.548,19.395600213138465,2025-09,2025-09-01,2025Q3,September,9
ORD-010769,2025-09-23,CUST-3499,Premium Notebook Bundle,Office Supplies,Paper,West,Oregon,4,17.43,0.08,63.94,26.55,Same Day,Consumer,69.72,5.780000000000001,15.985,41.523303096653116,2025-09,2025-09-01,2025Q3,September,9
ORD-010770,2025-09-01,CUST-6840,Smart LED Monitor,Technology,Monitors,Central,Illinois,6,228.81,0.13,1200.31,183.04,Standard Class,Consumer,1372.8600000000001,172.55000000000018,200.05166666666665,15.249393906574134,2025-09,2025-09-01,2025Q3,September,9
ORD-010771,2025-09-21,CUST-7955,Wireless Keyboard,Technology,Accessories,Central,Illinois,1,73.71,0.08,68.06,21.27,Second Class,Consumer,73.71,5.6499999999999915,68.06,31.25183661475169,2025-09,2025-09-01,2025Q3,September,9
ORD-010772,2025-09-05,CUST-7660,Wireless Keyboard,Technology,Accessories,East,Massachusetts,4,74.32,0.08,272.63,81.22,Standard Class,Corporate,297.28,24.649999999999977,68.1575,29.79129222756116,2025-09,2025-09-01,2025Q3,September,9
ORD-010773,2025-09-30,CUST-1423,Wireless Keyboard,Technology,Accessories,South,Tennessee,1,75.65,0.19,61.08,11.95,Second Class,Consumer,75.65,14.570000000000007,61.08,19.564505566470203,2025-09,2025-09-01,2025Q3,September,9
ORD-010774,2025-09-08,CUST-4970,Wireless Keyboard,Technology,Accessories,West,Washington,5,74.05,0.07,345.94,108.98,Standard Class,Corporate,370.25,24.310000000000002,69.188,31.50257270046829,2025-09,2025-09-01,2025Q3,September,9
ORD-010775,2025-09-17,CUST-2584,Premium Notebook Bundle,Office Supplies,Paper,Central,Minnesota,4,19.84,0.03,77.33,37.6,First Class,Corporate,79.36,2.030000000000001,19.3325,48.62278546489073,2025-09,2025-09-01,2025Q3,September,9
ORD-010776,2025-09-30,CUST-7745,Premium Standing Desk,Furniture,Tables,Central,Texas,3,473.95,0.07,1319.11,96.79,First Class,Corporate,1421.85,102.74000000000001,439.7033333333333,7.337523026889343,2025-09,2025-09-01,2025Q3,September,9
ORD-010777,2025-09-27,CUST-7382,Compact Printer,Technology,Printers,Central,Texas,1,138.91,0.07,128.7,-0.34,Standard Class,Consumer,138.91,10.210000000000008,128.7,-0.26418026418026425,2025-09,2025-09-01,2025Q3,September,9
ORD-010778,2025-09-04,CUST-9825,LED Desk Lamp,Furniture,Lighting,West,California,4,50.1,0.11,177.61,32.56,Second Class,Corporate,200.4,22.789999999999992,44.4025,18.33230110917178,2025-09,2025-09-01,2025Q3,September,9
ORD-010779,2025-09-09,CUST-6459,Ergonomic Office Chair,Furniture,Chairs,East,Pennsylvania,4,184.14,0.09,670.62,19.37,First Class,Consumer,736.56,65.93999999999994,167.655,2.8883719543109363,2025-09,2025-09-01,2025Q3,September,9
ORD-010780,2025-09-14,CUST-2716,Compact Printer,Technology,Printers,South,Tennessee,3,133.14,0.05,379.7,4.21,Second Class,Corporate,399.41999999999996,19.71999999999997,126.56666666666666,1.1087700816434027,2025-09,2025-09-01,2025Q3,September,9
ORD-010781,2025-09-27,CUST-2908,Smart LED Monitor,Technology,Monitors,Central,Colorado,7,228.34,0.08,1476.41,291.98,Standard Class,Corporate,1598.38,121.97000000000003,210.9157142857143,19.776349388042615,2025-09,2025-09-01,2025Q3,September,9
ORD-010782,2025-09-26,CUST-6939,Ergonomic Office Chair,Furniture,Chairs,East,Massachusetts,5,210.2,0.19,847.78,-70.54,Same Day,Home Office,1051.0,203.22000000000003,169.55599999999998,-8.320554860930903,2025-09,2025-09-01,2025Q3,September,9
ORD-010783,2025-09-27,CUST-7481,Premium Standing Desk,Furniture,Tables,West,Nevada,3,438.89,0.09,1198.63,61.37,Standard Class,Corporate,1316.67,118.03999999999996,399.54333333333335,5.120012013715658,2025-09,2025-09-01,2025Q3,September,9
ORD-010784,2025-09-08,CUST-1974,Premium Standing Desk,Furniture,Tables,South,North Carolina,3,429.25,0.24,982.9,-133.05,Standard Class,Consumer,1287.75,304.85,327.6333333333333,-13.536473700274698,2025-09,2025-09-01,2025Q3,September,9
ORD-010785,2025-09-12,CUST-9015,Smart LED Monitor,Technology,Monitors,South,Georgia,3,246.52,0.13,645.52,95.04,Standard Class,Consumer,739.5600000000001,94.04000000000008,215.17333333333332,14.723014004213658,2025-09,2025-09-01,2025Q3,September,9
ORD-010786,2025-09-16,CUST-1412,Wireless Keyboard,Technology,Accessories,South,Georgia,1,72.25,0.14,62.01,14.88,Standard Class,Home Office,72.25,10.240000000000002,62.01,23.99612965650702,2025-09,2025-09-01,2025Q3,September,9
ORD-010787,2025-09-30,CUST-4854,Compact Printer,Technology,Printers,Central,Colorado,5,129.96,0.02,639.44,33.6,Standard Class,Corporate,649.8000000000001,10.360000000000014,127.888,5.25459777305142,2025-09,2025-09-01,2025Q3,September,9
ORD-010788,2025-09-19,CUST-7728,Wireless Keyboard,Technology,Accessories,West,Oregon,5,72.39,0.05,343.07,111.04,Second Class,Corporate,361.95,18.879999999999995,68.614,32.36657241962282,2025-09,2025-09-01,2025Q3,September,9
ORD-010789,2025-09-15,CUST-3018,Ink Cartridge Pack,Office Supplies,Supplies,Central,Illinois,2,58.68,0.08,108.15,22.74,Standard Class,Corporate,117.36,9.209999999999994,54.075,21.02635228848821,2025-09,2025-09-01,2025Q3,September,9
ORD-010790,2025-09-01,CUST-3456,Compact Printer,Technology,Printers,Central,Colorado,1,137.25,0.01,135.83,8.24,Same Day,Consumer,137.25,1.4199999999999875,135.83,6.066406537583744,2025-09,2025-09-01,2025Q3,September,9
ORD-010791,2025-09-22,CUST-6450,Ink Cartridge Pack,Office Supplies,Supplies,South,Florida,4,55.4,0.15,188.95,22.26,Standard Class,Consumer,221.6,32.650000000000006,47.2375,11.780894416512307,2025-09,2025-09-01,2025Q3,September,9
ORD-010792,2025-09-06,CUST-1300,Compact Printer,Technology,Printers,West,Nevada,3,131.08,0.07,364.39,-3.26,Second Class,Corporate,393.24,28.850000000000023,121.46333333333332,-0.8946458464831636,2025-09,2025-09-01,2025Q3,September,9
ORD-010793,2025-09-18,CUST-3640,Compact Printer,Technology,Printers,East,New York,2,140.07,0.04,267.91,6.39,Standard Class,Corporate,280.14,12.229999999999961,133.955,2.385129334477996,2025-09,2025-09-01,2025Q3,September,9
ORD-010794,2025-09-07,CUST-4753,Premium Notebook Bundle,Office Supplies,Paper,East,New York,1,17.51,0.13,15.2,5.52,Standard Class,Corporate,17.51,2.3100000000000023,15.2,36.315789473684205,2025-09,2025-09-01,2025Q3,September,9
ORD-010795,2025-09-24,CUST-8379,Ergonomic Office Chair,Furniture,Chairs,West,California,5,196.67,0.15,839.65,-23.03,Standard Class,Home Office,983.3499999999999,143.69999999999993,167.93,-2.742809503959984,2025-09,2025-09-01,2025Q3,September,9
ORD-010796,2025-09-15,CUST-6649,Smart LED Monitor,Technology,Monitors,Central,Minnesota,5,239.55,0.01,1182.74,296.37,Standard Class,Home Office,1197.75,15.009999999999991,236.548,25.057916363697853,2025-09,2025-09-01,2025Q3,September,9
ORD-010797,2025-10-12,CUST-6612,Ergonomic Office Chair,Furniture,Chairs,South,Tennessee,3,192.6,0.22,451.48,-58.76,Same Day,Corporate,577.8,126.31999999999994,150.49333333333334,-13.014972977762026,2025-10,2025-10-01,2025Q4,October,10
ORD-010798,2025-10-22,CUST-6044,Smart LED Monitor,Technology,Monitors,East,New York,3,231.23,0.09,632.77,116.81,Second Class,Corporate,693.6899999999999,60.91999999999996,210.92333333333332,18.460103987230745,2025-10,2025-10-01,2025Q4,October,10
ORD-010799,2025-10-25,CUST-1631,Ergonomic Office Chair,Furniture,Chairs,East,Pennsylvania,3,191.27,0.12,507.7,2.15,First Class,Corporate,573.8100000000001,66.11000000000007,169.23333333333332,0.4234784321449675,2025-10,2025-10-01,2025Q4,October,10
ORD-010800,2025-10-07,CUST-5501,Modular Bookshelf,Furniture,Storage,West,Oregon,3,169.43,0.11,454.1,-14.54,First Class,Corporate,508.29,54.19,151.36666666666667,-3.201937899141158,2025-10,2025-10-01,2025Q4,October,10
ORD-010801,2025-10-21,CUST-6052,LED Desk Lamp,Furniture,Lighting,South,Florida,3,48.3,0.28,104.3,-3.43,First Class,Home Office,144.89999999999998,40.59999999999998,34.766666666666666,-3.288590604026846,2025-10,2025-10-01,2025Q4,October,10
ORD-010802,2025-10-25,CUST-6503,Smart LED Monitor,Technology,Monitors,West,Nevada,5,229.52,0.12,1011.82,159.56,First Class,Consumer,1147.6000000000001,135.7800000000001,202.364,15.769603289122571,2025-10,2025-10-01,2025Q4,October,10
ORD-010803,2025-10-06,CUST-9491,Smart LED Monitor,Technology,Monitors,West,Oregon,6,227.67,0.07,1271.13,256.4,Second Class,Consumer,1366.02,94.88999999999987,211.85500000000002,20.17102892701769,2025-10,2025-10-01,2025Q4,October,10
ORD-010804,2025-10-17,CUST-7447,Compact Printer,Technology,Printers,West,Washington,2,134.79,0.09,246.29,-5.34,Standard Class,Corporate,269.58,23.289999999999992,123.145,-2.1681757278005604,2025-10,2025-10-01,2025Q4,October,10
ORD-010805,2025-10-23,CUST-1119,Smart LED Monitor,Technology,Monitors,West,California,5,218.72,0.08,1008.16,194.77,Standard Class,Consumer,1093.6,85.43999999999994,201.632,19.319354070782417,2025-10,2025-10-01,2025Q4,October,10
ORD-010806,2025-10-20,Unknown Customer,Modular Bookshelf,Technology,Storage,East,New York,5,173.57,0.15,740.2,-59.95,Standard Class,Consumer,867.8499999999999,127.64999999999986,148.04000000000002,-8.099162388543636,2025-10,2025-10-01,2025Q4,October,10
ORD-010807,2025-10-04,CUST-8894,Wireless Keyboard,Technology,Accessories,West,Washington,4,76.93,0.1,277.76,81.41,Standard Class,Consumer,307.72,29.960000000000036,69.44,29.309475806451612,2025-10,2025-10-01,2025Q4,October,10
ORD-010808,2025-10-31,CUST-2570,Desk Organizer Set,Office Supplies,Storage,East,New Jersey,1,34.75,0.08,31.95,12.37,First Class,Corporate,34.75,2.8000000000000007,31.95,38.71674491392801,2025-10,2025-10-01,2025Q4,October,10
ORD-010809,2025-10-19,CUST-8047,File Cabinet,Furniture,Storage,West,Washington,3,238.94,0.14,618.3,-78.44,First Class,Home Office,716.8199999999999,98.51999999999998,206.1,-12.686398188581597,2025-10,2025-10-01,2025Q4,October,10
ORD-010810,2025-10-27,CUST-7978,Premium Standing Desk,Furniture,Tables,West,California,2,450.3,0.12,794.94,18.04,First Class,Consumer,900.6,105.65999999999997,397.47,2.2693536619115906,2025-10,2025-10-01,2025Q4,October,10
ORD-010811,2025-10-06,CUST-9066,Ergonomic Office Chair,Furniture,Chairs,East,New Jersey,4,189.55,0.15,644.91,-23.66,Standard Class,Consumer,758.2,113.29000000000008,161.2275,-3.668728969933789,2025-10,2025-10-01,2025Q4,October,10
ORD-010812,2025-10-26,CUST-9427,Modular Bookshelf,Furniture,Storage,Central,Minnesota,2,171.72,0.11,305.64,-9.89,First Class,Home Office,343.44,37.80000000000001,152.82,-3.235833006151027,2025-10,2025-10-01,2025Q4,October,10
ORD-010813,2025-10-01,CUST-9979,Ergonomic Office Chair,Furniture,Chairs,East,New Jersey,3,199.86,0.1,538.22,12.06,Second Class,Home Office,599.58,61.360000000000014,179.40666666666667,2.2407194084203486,2025-10,2025-10-01,2025Q4,October,10
ORD-010814,2025-10-11,CUST-2076,Smart LED Monitor,Technology,Monitors,West,Oregon,6,222.24,0.06,1252.77,261.48,Standard Class,Consumer,1333.44,80.67000000000007,208.795,20.87214732153548,2025-10,2025-10-01,2025Q4,October,10
ORD-010815,2025-10-05,CUST-6418,Premium Notebook Bundle,Office Supplies,Paper,Central,Texas,4,18.01,0.04,69.27,32.54,Standard Class,Corporate,72.04,2.7700000000000102,17.3175,46.97560271401761,2025-10,2025-10-01,2025Q4,October,10
ORD-010816,2025-10-07,CUST-6371,Ergonomic Office Chair,Furniture,Chairs,West,Washington,4,187.26,0.04,717.32,57.27,Standard Class,Consumer,749.04,31.719999999999914,179.33,7.983884458818936,2025-10,2025-10-01,2025Q4,October,10
ORD-010817,2025-10-21,CUST-5430,Smart LED Monitor,Technology,Monitors,South,North Carolina,5,234.04,0.14,1003.59,131.04,First Class,Consumer,1170.2,166.61,200.71800000000002,13.057124921531699,2025-10,2025-10-01,2025Q4,October,10
ORD-010818,2025-10-23,CUST-1419,Ergonomic Office Chair,Furniture,Chairs,West,Oregon,4,191.12,0.09,697.24,24.84,First Class,Corporate,764.48,67.24000000000001,174.31,3.562618323676209,2025-10,2025-10-01,2025Q4,October,10
ORD-010819,2025-10-24,CUST-4606,Modular Bookshelf,Furniture,Storage,East,Pennsylvania,3,166.29,0.13,436.46,-25.09,Standard Class,Consumer,498.87,62.410000000000025,145.48666666666665,-5.748522201347202,2025-10,2025-10-01,2025Q4,October,10
ORD-010820,2025-10-06,CUST-9580,Compact Printer,Technology,Printers,West,California,5,138.99,0.13,606.18,-41.38,Standard Class,Consumer,694.95,88.7700000000001,121.23599999999999,-6.826355208024021,2025-10,2025-10-01,2025Q4,October,10
ORD-010821,2025-10-24,CUST-5806,Wireless Keyboard,Technology,Accessories,East,New York,3,75.03,0.08,206.91,62.1,Standard Class,Consumer,225.09,18.180000000000007,68.97,30.01304915180513,2025-10,2025-10-01,2025Q4,October,10
ORD-010822,2025-10-09,CUST-2759,Compact Printer,Technology,Printers,West,Washington,3,128.79,0.13,337.34,-24.27,Same Day,Consumer,386.37,49.03000000000003,112.44666666666666,-7.194521847394321,2025-10,2025-10-01,2025Q4,October,10
ORD-010823,2025-10-11,CUST-3202,Premium Standing Desk,Furniture,Tables,Central,Colorado,4,406.69,0.07,1505.47,96.34,Standard Class,Consumer,1626.76,121.28999999999996,376.3675,6.399330441656094,2025-10,2025-10-01,2025Q4,October,10
ORD-010824,2025-10-25,CUST-8031,Wireless Keyboard,Technology,Accessories,South,Florida,4,72.73,0.23,224.95,35.32,Second Class,Corporate,290.92,65.97000000000003,56.2375,15.701266948210716,2025-10,2025-10-01,2025Q4,October,10
ORD-010825,2025-10-20,CUST-2758,Smart LED Monitor,Technology,Monitors,West,Nevada,5,220.22,0.07,1020.17,201.38,First Class,Corporate,1101.1,80.92999999999995,204.034,19.739847280355235,2025-10,2025-10-01,2025Q4,October,10
ORD-010826,2025-10-25,CUST-5679,File Cabinet,Furniture,Storage,Central,Texas,4,223.79,0.11,799.82,-73.04,Same Day,Corporate,895.16,95.33999999999992,199.955,-9.13205471231027,2025-10,2025-10-01,2025Q4,October,10
ORD-010827,2025-10-01,CUST-5967,Smart LED Monitor,Technology,Monitors,Central,Minnesota,4,224.95,0.09,821.92,154.87,Second Class,Corporate,899.8,77.88,205.48,18.842466420089547,2025-10,2025-10-01,2025Q4,October,10
ORD-010828,2025-10-04,CUST-7571,Ergonomic Office Chair,Furniture,Chairs,West,Oregon,5,200.19,0.13,868.21,-8.56,Standard Class,Consumer,1000.95,132.74,173.642,-0.9859365821633015,2025-10,2025-10-01,2025Q4,October,10
ORD-010829,2025-10-22,CUST-2269,Wireless Keyboard,Technology,Accessories,West,California,3,73.31,0.11,195.81,54.95,Standard Class,Home Office,219.93,24.120000000000005,65.27,28.06291813492672,2025-10,2025-10-01,2025Q4,October,10
ORD-010830,2025-10-02,CUST-3667,LED Desk Lamp,Furniture,Lighting,East,Massachusetts,5,44.6,0.12,196.15,30.93,Standard Class,Corporate,223.0,26.849999999999994,39.230000000000004,15.768544481264337,2025-10,2025-10-01,2025Q4,October,10
ORD-010831,2025-10-24,CUST-7278,Desk Organizer Set,Office Supplies,Storage,Central,Colorado,2,33.06,0.07,61.68,25.54,Second Class,Corporate,66.12,4.440000000000005,30.84,41.407263294422826,2025-10,2025-10-01,2025Q4,October,10
ORD-010832,2025-10-21,CUST-7597,Compact Printer,Technology,Printers,West,Washington,5,135.3,0.08,620.18,-11.15,Standard Class,Corporate,676.5,56.32000000000005,124.03599999999999,-1.797865135928279,2025-10,2025-10-01,2025Q4,October,10
ORD-010833,2025-10-10,CUST-6781,Smart LED Monitor,Technology,Monitors,South,Florida,2,231.22,0.13,404.04,59.09,Standard Class,Consumer,462.44,58.39999999999998,202.02,14.624789624789624,2025-10,2025-10-01,2025Q4,October,10
ORD-010834,2025-10-26,CUST-7989,Ink Cartridge Pack,Office Supplies,Supplies,West,California,2,57.08,0.04,109.67,25.63,First Class,Consumer,114.16,4.489999999999995,54.835,23.370110330992976,2025-10,2025-10-01,2025Q4,October,10
ORD-010835,2025-10-14,CUST-8411,Desk Organizer Set,Office Supplies,Storage,West,Nevada,2,33.1,0.07,61.77,24.8,Second Class,Consumer,66.2,4.43,30.885,40.14893961469969,2025-10,2025-10-01,2025Q4,October,10
ORD-010836,2025-10-24,CUST-3486,Wireless Keyboard,Technology,Accessories,West,California,4,75.3,0.06,282.47,89.96,Standard Class,Consumer,301.2,18.72999999999996,70.6175,31.84762983679682,2025-10,2025-10-01,2025Q4,October,10
ORD-010837,2025-10-25,CUST-1023,Ergonomic Office Chair,Furniture,Chairs,Central,Minnesota,5,195.44,0.11,873.95,18.21,Standard Class,Corporate,977.2,103.25,174.79000000000002,2.0836432290176785,2025-10,2025-10-01,2025Q4,October,10
ORD-010838,2025-10-05,CUST-9536,Compact Printer,Technology,Printers,West,Nevada,4,148.54,0.09,543.58,-8.07,Same Day,Home Office,594.16,50.57999999999993,135.895,-1.4846020824901578,2025-10,2025-10-01,2025Q4,October,10
ORD-010839,2025-10-10,CUST-6911,Cordless Phone Dock,Technology,Accessories,South,Georgia,4,65.69,0.14,225.86,35.63,Standard Class,Corporate,262.76,36.89999999999998,56.465,15.775259010006199,2025-10,2025-10-01,2025Q4,October,10
ORD-010840,2025-10-20,CUST-9437,Smart LED Monitor,Technology,Monitors,West,Oregon,5,232.78,0.08,1072.11,208.09,Standard Class,Home Office,1163.9,91.79000000000019,214.42199999999997,19.409388961953532,2025-10,2025-10-01,2025Q4,October,10
ORD-010841,2025-10-31,CUST-3384,Desk Organizer Set,Office Supplies,Storage,West,Oregon,4,35.53,0.1,128.08,49.47,Standard Class,Home Office,142.12,14.039999999999992,32.02,38.624297314178634,2025-10,2025-10-01,2025Q4,October,10
ORD-010842,2025-10-28,CUST-9112,Premium Standing Desk,Furniture,Tables,West,California,5,444.14,0.12,1956.56,39.6,Standard Class,Consumer,2220.7,264.1399999999999,391.312,2.023960420329558,2025-10,2025-10-01,2025Q4,October,10
ORD-010843,2025-11-19,CUST-4838,Ergonomic Office Chair,Furniture,Chairs,West,California,5,217.79,0.13,951.68,4.53,First Class,Consumer,1088.95,137.2700000000001,190.33599999999998,0.4760003362474782,2025-11,2025-11-01,2025Q4,November,11
ORD-010844,2025-11-13,CUST-5408,Compact Printer,Technology,Printers,Central,Texas,2,137.79,0.04,264.16,8.05,Standard Class,Corporate,275.58,11.419999999999959,132.08,3.047395517867959,2025-11,2025-11-01,2025Q4,November,11
ORD-010845,2025-11-09,CUST-3552,Smart LED Monitor,Technology,Monitors,East,New York,4,237.12,0.1,856.6,151.7,Standard Class,Home Office,948.48,91.88,214.15,17.709549381274805,2025-11,2025-11-01,2025Q4,November,11
ORD-010846,2025-11-03,CUST-7680,Compact Printer,Technology,Printers,West,California,5,134.94,0.11,600.48,-29.27,Second Class,Consumer,674.7,74.22000000000003,120.096,-4.87443378630429,2025-11,2025-11-01,2025Q4,November,11
ORD-010847,2025-11-25,CUST-3361,Wireless Keyboard,Technology,Accessories,Central,Colorado,1,72.12,0.06,67.62,21.77,Standard Class,Corporate,72.12,4.5,67.62,32.19461697722567,2025-11,2025-11-01,2025Q4,November,11
ORD-010848,2025-11-28,CUST-8947,Premium Standing Desk,Furniture,Tables,East,Pennsylvania,7,444.49,0.1,2810.27,122.41,First Class,Corporate,3111.4300000000003,301.1600000000003,401.46714285714285,4.35580922829479,2025-11,2025-11-01,2025Q4,November,11
